"id","herbarium_id","archive_filename","specimen_id","width","height","archive_file_size","jp2file_size","finalized","created_at","jp2filename","message"
"1",NULL,"geranium krylovii.tif",NULL,NULL,NULL,NULL,NULL,"0","2024-07-08 14:56:41","geranium krylovii.jp2","Expected JP2 file is missing"
"2","1","prc_000037.tif","37","7305","8604","188583524","21614950","1","2024-07-08 14:56:41","prc_000037.jp2",NULL
"3","1","prc_000037_a.tif","37","7305","7504","164478068","20864102","1","2024-07-08 14:56:41","prc_000037_a.jp2",NULL
"4","1","prc_000037_b.tif","37","7305","7504","164478096","20528714","1","2024-07-08 14:56:41","prc_000037_b.jp2",NULL
"5","1","prc_000038.tif","38","7305","8175","179182548","29053210","1","2024-07-08 14:56:41","prc_000038.jp2",NULL
"6","1","prc_001372.tif","1372","3731","7446","83368468","10095677","1","2024-07-08 14:56:41","prc_001372.jp2",NULL
"7","1","prc_003971.tif","3971","4717","5145","72832768","7165357","1","2024-07-08 14:56:41","prc_003971.jp2",NULL
"8","1","prc_3809.tif","3809","4374","5946","78048892","5201559","1","2024-07-08 14:56:41","prc_3809.jp2",NULL
"9","1","prc_3810.tif","3810","4374","6103","80109116","5338896","1","2024-07-08 14:56:41","prc_3810.jp2",NULL
"10","1","prc_3812.tif","3812","5061","6689","101584280","6770336","1","2024-07-08 14:56:41","prc_3812.jp2",NULL
"11","1","prc_3813.tif","3813","4374","6389","83861700","5588844","1","2024-07-08 14:56:41","prc_3813.jp2",NULL
"12","1","prc_3814.tif","3814","4532","6689","90968644","6062673","1","2024-07-08 14:56:41","prc_3814.jp2",NULL
"13","1","prc_3815.tif","3815","4374","6289","82549204","5501227","1","2024-07-08 14:56:41","prc_3815.jp2",NULL
"14","1","prc_3816.tif","3816","4374","5974","78416488","5226055","1","2024-07-08 14:56:41","prc_3816.jp2",NULL
"15","1","prc_3817.tif","3817","4374","5974","78416084","5225961","1","2024-07-08 14:56:41","prc_3817.jp2",NULL
"16","1","prc_3818.tif","3818","4374","5974","78416540","5225994","1","2024-07-08 14:56:41","prc_3818.jp2",NULL
"17","1","prc_3824.tif","3824","4532","5560","75619412","5039500","1","2024-07-08 14:56:41","prc_3824.jp2",NULL
"18","1","prc_3825.tif","3825","4532","6232","84755544","5648140","1","2024-07-08 14:56:41","prc_3825.jp2",NULL
"19","1","prc_3826.tif","3826","4260","4504","57588844","3836913","1","2024-07-08 14:56:41","prc_3826.jp2",NULL
"20","1","prc_3827.tif","3827","4532","6232","84755704","5648629","1","2024-07-08 14:56:41","prc_3827.jp2",NULL
"21","1","prc_3828.tif","3828","4268","6307","80780184","5383642","1","2024-07-08 14:56:41","prc_3828.jp2",NULL
"22","1","prc_3829.tif","3829","4532","4959","67449128","4494728","1","2024-07-08 14:56:41","prc_3829.jp2",NULL
"23","1","prc_3830.tif","3830","5161","7531","116628288","7773454","1","2024-07-08 14:56:41","prc_3830.jp2",NULL
"24","1","prc_3833.tif","3833","5918","4288","76154364","5075160","1","2024-07-08 14:56:41","prc_3833.jp2",NULL
"25","1","prc_3834.tif","3834","6662","4431","88582380","5903367","1","2024-07-08 14:56:41","prc_3834.jp2",NULL
"26","1","prc_3835.tif","3835","5361","3816","61398396","4091446","1","2024-07-08 14:56:41","prc_3835.jp2",NULL
"27","1","prc_3837.tif","3837","6662","4288","85724812","5713245","1","2024-07-08 14:56:41","prc_3837.jp2",NULL
"28","1","prc_3838.tif","3838","6662","4431","88582768","5903757","1","2024-07-08 14:56:41","prc_3838.jp2",NULL
"29","1","prc_3842.tif","3842","5861","4359","76669848","5109469","1","2024-07-08 14:56:41","prc_3842.jp2",NULL
"30","1","prc_3843.tif","3843","5861","4359","76670008","5109579","1","2024-07-08 14:56:41","prc_3843.jp2",NULL
"31","1","prc_3845.tif","3845","5861","4030","70884596","4723947","1","2024-07-08 14:56:41","prc_3845.jp2",NULL
"32","1","prc_3846.tif","3846","6405","4102","78844568","5254581","1","2024-07-08 14:56:41","prc_3846.jp2",NULL
"33","1","prc_3847.tif","3847","6405","4102","78844596","5254509","1","2024-07-08 14:56:41","prc_3847.jp2",NULL
"34","1","prc_3849.tif","3849","6648","8018","159937408","10660464","1","2024-07-08 14:56:41","prc_3849.jp2",NULL
"35","1","prc_3852.tif","3852","3836","7497","86300240","5751666","1","2024-07-08 14:56:41","prc_3852.jp2",NULL
"36","1","prc_3853.tif","3853","4274","6866","88060420","5869001","1","2024-07-08 14:56:41","prc_3853.jp2",NULL
"37","1","prc_3857.tif","3857","4360","7098","92866432","6189243","1","2024-07-08 14:56:41","prc_3857.jp2",NULL
"38","1","prc_3858.tif","3858","4433","6923","92093976","6137834","1","2024-07-08 14:56:41","prc_3858.jp2",NULL
"39","1","prc_3860.tif","3860","4589","5238","72137688","4807147","1","2024-07-08 14:56:41","prc_3860.jp2",NULL
"40","1","prc_3862.tif","3862","4589","6193","85284920","5683711","1","2024-07-08 14:56:41","prc_3862.jp2",NULL
"41","1","prc_3863.tif","3863","4203","6532","82387088","5490276","1","2024-07-08 14:56:41","prc_3863.jp2",NULL
"42","1","prc_3864.tif","3864","4285","5145","66165104","4409145","1","2024-07-08 14:56:41","prc_3864.jp2",NULL
"43","1","prc_3867.tif","3867","4464","4982","66745212","4447786","1","2024-07-08 14:56:41","prc_3867.jp2",NULL
"44","1","prc_3870.tif","3870","3988","5317","63639036","4240514","1","2024-07-08 14:56:41","prc_3870.jp2",NULL
"45","1","prc_3872.tif","3872","3880","6125","71320404","4752943","1","2024-07-08 14:56:41","prc_3872.jp2",NULL
"46","1","prc_3873.tif","3873","4003","6234","74888960","4990703","1","2024-07-08 14:56:41","prc_3873.jp2",NULL
"47","1","prc_3874.tif","3874","3555","5381","57413408","3825735","1","2024-07-08 14:56:41","prc_3874.jp2",NULL
"48","1","prc_3876.tif","3876","3966","6380","75934428","5060542","1","2024-07-08 14:56:41","prc_3876.jp2",NULL
"49","1","prc_3877.tif","3877","4388","5387","70941116","4727563","1","2024-07-08 14:56:41","prc_3877.jp2",NULL
"50","1","prc_3878.tif","3878","7305","9862","216151920","14407885","1","2024-07-08 14:56:41","prc_3878.jp2",NULL
"51","1","prc_3880.tif","3880","6921","8422",NULL,NULL,"0","2024-07-08 14:56:41","prc_3880.jp2","zbar script error: "
"52","1","prc_3881.tif","3881","3802","5931","67673664","4509708","1","2024-07-08 14:56:41","prc_3881.jp2",NULL
"53","1","prc_3882.tif","3882","4189","5407","67975352","4529766","1","2024-07-08 14:56:41","prc_3882.jp2",NULL
"54","1","prc_3887.tif","3887","5204","6260","97756096","6515379","1","2024-07-08 14:56:41","prc_3887.jp2",NULL
"55","1","prc_3888.tif","3888","4703","8047","113559380","7568361","1","2024-07-08 14:56:41","prc_3888.jp2",NULL
"56","1","prc_3889.tif","3889","4675","6189","86825428","5786674","1","2024-07-08 14:56:41","prc_3889.jp2",NULL
"57","1","prc_3910.tif","3910","4203","6532","82386776","5490582","1","2024-07-08 14:56:41","prc_3910.jp2",NULL
"58","1","prc_3911.tif","3911","5561","7747","129268008","8616094","1","2024-07-08 14:56:41","prc_3911.jp2",NULL
"59","1","prc_3912.tif","3912","3675","5524","60927512","4059652","1","2024-07-08 14:56:41","prc_3912.jp2",NULL
"60","1","prc_3913.tif","3913","5632","7461","126085196","8403981","1","2024-07-08 14:56:41","prc_3913.jp2",NULL
"61","1","prc_3914.tif","3914","4775","7246","103823680","6919879","1","2024-07-08 14:56:41","prc_3914.jp2",NULL
"62","1","prc_3915.tif","3915","4474","4631","62183292","4143429","1","2024-07-08 14:56:41","prc_3915.jp2",NULL
"63","1","prc_3916.tif","3916","3545","4388","46691784","3110861","1","2024-07-08 14:56:41","prc_3916.jp2",NULL
"64","1","prc_3917.tif","3917","3602","4602","49754496","3315129","1","2024-07-08 14:56:41","prc_3917.jp2",NULL
"65","1","prc_3918.tif","3918","3931","4516","53282532","3550015","1","2024-07-08 14:56:41","prc_3918.jp2",NULL
"66","1","prc_3919.tif","3919","3588","4516","48635284","3240361","1","2024-07-08 14:56:41","prc_3919.jp2",NULL
"67","1","prc_3920.tif","3920","3588","4116","44330496","2953414","1","2024-07-08 14:56:41","prc_3920.jp2",NULL
"68","1","prc_3921.tif","3921","3588","5031","54178264","3609953","1","2024-07-08 14:56:41","prc_3921.jp2",NULL
"69","1","prc_3922.tif","3922","3874","4745","55171252","3676367","1","2024-07-08 14:56:41","prc_3922.jp2",NULL
"70","1","prc_3923.tif","3923","3588","4774","51412224","3425494","1","2024-07-08 14:56:41","prc_3923.jp2",NULL
"71","1","prc_3924.tif","3924","3588","4745","51100276","3404731","1","2024-07-08 14:56:41","prc_3924.jp2",NULL
"72","1","prc_3925.tif","3925","3545","4545","48361020","3222365","1","2024-07-08 14:56:41","prc_3925.jp2",NULL
"73","1","prc_3926.tif","3926","4074","6332","77415180","5159314","1","2024-07-08 14:56:41","prc_3926.jp2",NULL
"74","1","prc_3927.tif","3927","3588","4745","51100236","3404981","1","2024-07-08 14:56:41","prc_3927.jp2",NULL
"75","1","prc_3970.tif","3970","3688","8190","90638224","6040670","1","2024-07-08 14:56:41","prc_3970.jp2",NULL
"76","1","prc_3983.tif","3983","4575","3887","53375476","3556537","1","2024-07-08 14:56:41","prc_3983.jp2",NULL
"77","1","prc_3984.tif","3984","4575","3887","53375488","3556429","1","2024-07-08 14:56:41","prc_3984.jp2",NULL
"78","1","prc_3985.tif","3985","4575","4002","54953452","3661518","1","2024-07-08 14:56:41","prc_3985.jp2",NULL
"79","1","prc_400001.tif","400001","7019","9848","207397280","13824373","1","2024-07-08 14:56:41","prc_400001.jp2",NULL
"80","1","prc_400002.tif","400002","6705","9919","199545656","13300936","1","2024-07-08 14:56:41","prc_400002.jp2",NULL
"81","1","prc_400005.tif","400005","6891","9905","204790760","13650838","1","2024-07-08 14:56:41","prc_400005.jp2",NULL
"82","1","prc_400006.tif","400006","6891","9905","204791616","13650727","1","2024-07-08 14:56:41","prc_400006.jp2",NULL
"83","1","prc_400007.tif","400007","6891","9905","204791668","13651015","1","2024-07-08 14:56:41","prc_400007.jp2",NULL
"84","1","prc_400008.tif","400008","6891","9905","204790808","13650169","1","2024-07-08 14:56:41","prc_400008.jp2",NULL
"85","1","prc_400010.tif","400010","6919","9848","204439312","13627247","1","2024-07-08 14:56:41","prc_400010.jp2",NULL
"86","1","prc_400011.tif","400011","6919","9848","204440292","13627229","1","2024-07-08 14:56:41","prc_400011.jp2",NULL
"87","1","prc_400051.tif","400051","6705","9919",NULL,NULL,"0","2024-07-08 14:56:41","prc_400051.jp2","zbar script error: "
"88","1","prc_400119.tif","400119","6748","10034","203153696","13541795","1","2024-07-08 14:56:41","prc_400119.jp2",NULL
"89","1","prc_400120.tif","400120","6862","10034","206586724","13770298","1","2024-07-08 14:56:41","prc_400120.jp2",NULL
"90","1","prc_400121.tif","400121","6833","10034","205712992","13711984","1","2024-07-08 14:56:41","prc_400121.jp2",NULL
"91","1","prc_400123.tif","400123","6833","10034","205712232","13712143","1","2024-07-08 14:56:41","prc_400123.jp2",NULL
"92","1","prc_400124.tif","400124","6833","10034","205712336","13712028","1","2024-07-08 14:56:41","prc_400124.jp2",NULL
"93","1","prc_400127.tif","400127","6833","10034","205712620","13712318","1","2024-07-08 14:56:41","prc_400127.jp2",NULL
"94","1","prc_400132.tif","400132","6576","10034","197976600","13196422","1","2024-07-08 14:56:41","prc_400132.jp2",NULL
"95","1","prc_400398.tif","400398","6791","9962","202980560","13530167","1","2024-07-08 14:56:41","prc_400398.jp2",NULL
"96","1","prc_400399.tif","400399","6791","9962","202980708","13530250","1","2024-07-08 14:56:41","prc_400399.jp2",NULL
"97","1","prc_400400.tif","400400","6791","9962","202981188","13530072","1","2024-07-08 14:56:41","prc_400400.jp2",NULL
"98","1","prc_400401.tif","400401","6791","9962","202981868","13530287","1","2024-07-08 14:56:41","prc_400401.jp2",NULL
"99","1","prc_400402.tif","400402","6791","9962","202979428","13530164","1","2024-07-08 14:56:41","prc_400402.jp2",NULL
"100","1","prc_400403.tif","400403","6791","9962","202982232","13530186","1","2024-07-08 14:56:41","prc_400403.jp2",NULL
"101","1","prc_400404.tif","400404","6791","9962","202981068","13530153","1","2024-07-08 14:56:41","prc_400404.jp2",NULL
"102","1","prc_400578.tif","400578","9091","13102","357393768","10047721","1","2024-07-08 14:56:41","prc_400578.jp2",NULL
"103","1","prc_400580.tif","400580","8979","13086","352560024","25657342","1","2024-07-08 14:56:41","prc_400580.jp2",NULL
"104","1","prc_400581.tif","400581","9091","13102","357393768","10454449","1","2024-07-08 14:56:41","prc_400581.jp2",NULL
"105","1","prc_400582.tif","400582","9091","13054","356084656","12823378","1","2024-07-08 14:56:41","prc_400582.jp2",NULL
"106","1","prc_400583.tif","400583","9091","13054","356084656","16833878","1","2024-07-08 14:56:41","prc_400583.jp2",NULL
"107","1","prc_400587.tif","400587","9091","13054","356084656","8595662","1","2024-07-08 14:56:41","prc_400587.jp2",NULL
"108","1","prc_400588.tif","400588","9091","13054","356084656","11028845","1","2024-07-08 14:56:41","prc_400588.jp2",NULL
"109","1","prc_400589.tif","400589","9091","13054","356084656","13235112","1","2024-07-08 14:56:41","prc_400589.jp2",NULL
"110","1","prc_400590.tif","400590","9091","13118","357830136","18223798","1","2024-07-08 14:56:41","prc_400590.jp2",NULL
"111","1","prc_400591.tif","400591","9091","13118","357830136","18063882","1","2024-07-08 14:56:41","prc_400591.jp2",NULL
"112","1","prc_400597.tif","400597","9091","13102","357393768","8860584","1","2024-07-08 14:56:41","prc_400597.jp2",NULL
"113","1","prc_400601.tif","400601","9091","13086","356957400","8441297","1","2024-07-08 14:56:41","prc_400601.jp2",NULL
"114","1","prc_400602.tif","400602","9091","13086","356957400","20957314","1","2024-07-08 14:56:41","prc_400602.jp2",NULL
"115","1","prc_400604.tif","400604","6791","9891","356084656","13433561","1","2024-07-08 14:56:41","prc_400604.jp2",NULL
"116","1","prc_400608.tif","400608","9155","13245","363836848","16268482","1","2024-07-08 14:56:41","prc_400608.jp2",NULL
"117","1","prc_400609.tif","400609","9155","13022","357712624","10124128","1","2024-07-08 14:56:41","prc_400609.jp2",NULL
"118","1","prc_400610.tif","400610","9091","13086","356957400","12168484","1","2024-07-08 14:56:41","prc_400610.jp2",NULL
"119","1","prc_400613.tif","400613","6791","9891","353685112","13433801","1","2024-07-08 14:56:41","prc_400613.jp2",NULL
"120","1","prc_400614.tif","400614","9091","13165","359111488","17414397","1","2024-07-08 14:56:41","prc_400614.jp2",NULL
"121","1","prc_400615.tif","400615","6776","9819","199625608","13306682","1","2024-07-08 14:56:41","prc_400615.jp2",NULL
"122","1","prc_400617.tif","400617","9091","13165","359111488","3564125","1","2024-07-08 14:56:41","prc_400617.jp2",NULL
"123","1","prc_400624.tif","400624","9091","13054","356084656","9181499","1","2024-07-08 14:56:41","prc_400624.jp2",NULL
"124","1","prc_400625.tif","400625","9091","13054","356084656","8660522","1","2024-07-08 14:56:41","prc_400625.jp2",NULL
"125","1","prc_400627.tif","400627","9091","13229",NULL,NULL,"0","2024-07-08 14:56:41","prc_400627.jp2","zbar script error: "
"126","1","prc_400632.tif","400632","9091","13038","355648768","6734199","1","2024-07-08 14:56:41","prc_400632.jp2",NULL
"127","1","prc_400633.tif","400633","9123","13086","358214136","17043283","1","2024-07-08 14:56:41","prc_400633.jp2",NULL
"128","1","prc_400637.tif","400637","9379","13565","381741360","14297887","1","2024-07-08 14:56:41","prc_400637.jp2",NULL
"129","1","prc_400649.tif","400649","9091","13102","357393768","13750427","1","2024-07-08 14:56:41","prc_400649.jp2",NULL
"130","1","prc_400650.tif","400650","9091","13102","357393768","10861835","1","2024-07-08 14:56:41","prc_400650.jp2",NULL
"131","1","prc_400651.tif","400651","9091","13102","357393768","8878784","1","2024-07-08 14:56:41","prc_400651.jp2",NULL
"132","1","prc_400656.tif","400656","9379","13485","379490392","19372985","1","2024-07-08 14:56:41","prc_400656.jp2",NULL
"133","1","prc_400663.tif","400663","9091","13102","357393768","8038040","1","2024-07-08 14:56:41","prc_400663.jp2",NULL
"134","1","prc_400673.tif","400673","9091","13118","357830136","16080982","1","2024-07-08 14:56:41","prc_400673.jp2",NULL
"135","1","prc_400674.tif","400674","9091","13102","357393768","8605298","1","2024-07-08 14:56:41","prc_400674.jp2",NULL
"136","1","prc_400675.tif","400675","9091","13102","357393768","6552748","1","2024-07-08 14:56:41","prc_400675.jp2",NULL
"137","1","prc_400676.tif","400676","9091","13102","357393768","8892521","1","2024-07-08 14:56:41","prc_400676.jp2",NULL
"138","1","prc_400677.tif","400677","9155","13102","359909832","10883989","1","2024-07-08 14:56:41","prc_400677.jp2",NULL
"139","1","prc_400678.tif","400678","9155","13086","359470392","13237228","1","2024-07-08 14:56:41","prc_400678.jp2",NULL
"140","1","prc_400680.tif","400680","9091","13054","356084656","9712333","1","2024-07-08 14:56:41","prc_400680.jp2",NULL
"141","1","prc_400681.tif","400681","9091","13054","356084656","11500429","1","2024-07-08 14:56:41","prc_400681.jp2",NULL
"142","1","prc_400682.tif","400682","9091","13054","356084656","9049320","1","2024-07-08 14:56:41","prc_400682.jp2",NULL
"143","1","prc_400686.tif","400686","9091","13118","357830136","6129116","1","2024-07-08 14:56:41","prc_400686.jp2",NULL
"144","1","prc_400687.tif","400687","9091","13118","357830136","32984545","1","2024-07-08 14:56:41","prc_400687.jp2",NULL
"145","1","prc_400690.tif","400690","9091","13102","357393768","11512491","1","2024-07-08 14:56:41","prc_400690.jp2",NULL
"146","1","prc_400698.tif","400698","9107","13181","360181024","4232071","1","2024-07-08 14:56:41","prc_400698.jp2",NULL
"147","1","prc_400706.tif","400706","9107","13134",NULL,NULL,"0","2024-07-08 14:56:41","prc_400706.jp2","zbar script error: "
"148","1","prc_400707.tif","400707","6791","9891","356084656","13433929","1","2024-07-08 14:56:41","prc_400707.jp2",NULL
"149","1","prc_400709.tif","400709","9091","13118","357830136","17056963","1","2024-07-08 14:56:41","prc_400709.jp2",NULL
"150","1","prc_400710.tif","400710","9091","13118","357830136","19589375","1","2024-07-08 14:56:41","prc_400710.jp2",NULL
"151","1","prc_400711.tif","400711","9091","13118","357830136","12596586","1","2024-07-08 14:56:41","prc_400711.jp2",NULL
"152","1","prc_400718.tif","400718","9091","13118","357830136","5391978","1","2024-07-08 14:56:41","prc_400718.jp2",NULL
"153","1","prc_400720.tif","400720","9091","13118","357830136","10368111","1","2024-07-08 14:56:41","prc_400720.jp2",NULL
"154","1","prc_400721.tif","400721","9379","13533","380840968","16490436","1","2024-07-08 14:56:41","prc_400721.jp2",NULL
"155","1","prc_400790.tif","400790","9091","13118","357830136","8228157","1","2024-07-08 14:56:41","prc_400790.jp2",NULL
"156","1","prc_400791.tif","400791","9091","13118","357830136","11155118","1","2024-07-08 14:56:41","prc_400791.jp2",NULL
"157","1","prc_400792.tif","400792","9091","12966","353685112","8441600","1","2024-07-08 14:56:41","prc_400792.jp2",NULL
"158","1","prc_400793.tif","400793","9091","13054","356084656","21730715","1","2024-07-08 14:56:41","prc_400793.jp2",NULL
"159","1","prc_400794.tif","400794","9091","13118","357830136","7931595","1","2024-07-08 14:56:41","prc_400794.jp2",NULL
"160","1","prc_400795.tif","400795","9091","13118","357830136","11387169","1","2024-07-08 14:56:41","prc_400795.jp2",NULL
"161","1","prc_400796.tif","400796","9091","13054","356084656","11255183","1","2024-07-08 14:56:41","prc_400796.jp2",NULL
"162","1","prc_400797.tif","400797","9091","13118","357830136","8195776","1","2024-07-08 14:56:41","prc_400797.jp2",NULL
"163","1","prc_400798.tif","400798","9139","13084","358787430","8154175","1","2024-07-08 14:56:41","prc_400798.jp2",NULL
"164","1","prc_400799.tif","400799","9139","13118","359719128","10321513","1","2024-07-08 14:56:41","prc_400799.jp2",NULL
"165","1","prc_400800.tif","400800","9091","13054","356084656","10605513","1","2024-07-08 14:56:41","prc_400800.jp2",NULL
"166","1","prc_400801.tif","400801","9091","13054","356084656","14447451","1","2024-07-08 14:56:41","prc_400801.jp2",NULL
"167","1","prc_400802.tif","400802","9091","13054","356084656","7309852","1","2024-07-08 14:56:41","prc_400802.jp2",NULL
"168","1","prc_400803.tif","400803","9091","13118","357830136","10202490","1","2024-07-08 14:56:41","prc_400803.jp2",NULL
"169","1","prc_400804.tif","400804","9091","13054","356084656","9169500","1","2024-07-08 14:56:41","prc_400804.jp2",NULL
"170","1","prc_400805.tif","400805","9091","13054","356084656","18612441","1","2024-07-08 14:56:41","prc_400805.jp2",NULL
"171","1","prc_400806.tif","400806","9091","13054","356084656","15870590","1","2024-07-08 14:56:41","prc_400806.jp2",NULL
"172","1","prc_400807.tif","400807","9091","13118","357830136","9464023","1","2024-07-08 14:56:41","prc_400807.jp2",NULL
"173","1","prc_400808.tif","400808","9091","13118","357830136","9897334","1","2024-07-08 14:56:41","prc_400808.jp2",NULL
"174","1","prc_400809.tif","400809","9091","13118","357830136","9767847","1","2024-07-08 14:56:41","prc_400809.jp2",NULL
"175","1","prc_400810.tif","400810","9091","13118","357830136","7349632","1","2024-07-08 14:56:41","prc_400810.jp2",NULL
"176","1","prc_400811.tif","400811","9379","13485","379490392","8557804","1","2024-07-08 14:56:41","prc_400811.jp2",NULL
"177","1","prc_400812.tif","400812","9091","13054","356084656","11431983","1","2024-07-08 14:56:41","prc_400812.jp2",NULL
"178","1","prc_400813.tif","400813","9091","13118","357830136","12006244","1","2024-07-08 14:56:41","prc_400813.jp2",NULL
"179","1","prc_400814.tif","400814","9091","13054","356084656","14264509","1","2024-07-08 14:56:41","prc_400814.jp2",NULL
"180","1","prc_400815.tif","400815","9091","13054","356084656","9351644","1","2024-07-08 14:56:41","prc_400815.jp2",NULL
"181","1","prc_400816.tif","400816","9091","13118","357830136","9821437","1","2024-07-08 14:56:41","prc_400816.jp2",NULL
"182","1","prc_400817.tif","400817","9091","13054","356084656","26527904","1","2024-07-08 14:56:41","prc_400817.jp2",NULL
"183","1","prc_400818.tif","400818","9091","12910","352158304","17196521","1","2024-07-08 14:56:41","prc_400818.jp2",NULL
"184","1","prc_400819.tif","400819","9091","12862","350849200","7368901","1","2024-07-08 14:56:41","prc_400819.jp2",NULL
"185","1","prc_400820.tif","400820","9081","12845","350000210","8194943","1","2024-07-08 14:56:41","prc_400820.jp2",NULL
"186","1","prc_400821.tif","400821","9091","12822","349758280","26748448","1","2024-07-08 14:56:41","prc_400821.jp2",NULL
"187","1","prc_400822.tif","400822","9091","12910","352158304","10445480","1","2024-07-08 14:56:41","prc_400822.jp2",NULL
"188","1","prc_400823.tif","400823","9091","12942","353030560","7851075","1","2024-07-08 14:56:41","prc_400823.jp2",NULL
"189","1","prc_400824.tif","400824","9091","12958","353466928","12084013","1","2024-07-08 14:56:41","prc_400824.jp2",NULL
"190","1","prc_400825.tif","400825","9091","13054","356084656","7175637","1","2024-07-08 14:56:41","prc_400825.jp2",NULL
"191","1","prc_400826.tif","400826","9081","13102","357000708","11503643","1","2024-07-08 14:56:41","prc_400826.jp2",NULL
"192","1","prc_400827.tif","400827","9081","12894","351335116","13372703","1","2024-07-08 14:56:41","prc_400827.jp2",NULL
"193","1","prc_400828.tif","400828","9091","12910","352158304","7028128","1","2024-07-08 14:56:41","prc_400828.jp2",NULL
"194","1","prc_400829.tif","400829","9091","12926","352594672","8438988","1","2024-07-08 14:56:41","prc_400829.jp2",NULL
"195","1","prc_400830.tif","400830","9091","13054","356084656","14231243","1","2024-07-08 14:56:41","prc_400830.jp2",NULL
"196","1","prc_400831.tif","400831","9091","13054","356084656","10545473","1","2024-07-08 14:56:41","prc_400831.jp2",NULL
"197","1","prc_400832.tif","400832","9091","13054","356084656","14327420","1","2024-07-08 14:56:41","prc_400832.jp2",NULL
"198","1","prc_400833.tif","400833","9091","13054","356084656","8690833","1","2024-07-08 14:56:41","prc_400833.jp2",NULL
"199","1","prc_400834.tif","400834","9091","13054","356084656","10716189","1","2024-07-08 14:56:41","prc_400834.jp2",NULL
"200","1","prc_400835.tif","400835","9091","13054","356084656","14452625","1","2024-07-08 14:56:41","prc_400835.jp2",NULL
"201","1","prc_400836.tif","400836","9091","13054","356084656","16943929","1","2024-07-08 14:56:41","prc_400836.jp2",NULL
"202","1","prc_400837.tif","400837","9091","13118","357830136","12319633","1","2024-07-08 14:56:41","prc_400837.jp2",NULL
"203","1","prc_401376.tif","401376","9167","12958","356421832","11219089","1","2024-07-08 14:56:41","prc_401376.jp2",NULL
"204","1","prc_401376a.tif","401376","9151","12958","355799848","11068468","1","2024-07-08 14:56:41","prc_401376a.jp2",NULL
"205","1","prc_401377.tif","401377","9091","12990","354339664","8886471","1","2024-07-08 14:56:41","prc_401377.jp2",NULL
"206","1","prc_401378.tif","401378","9091","12974","353903296","11847008","1","2024-07-08 14:56:41","prc_401378.jp2",NULL
"207","1","prc_401379.tif","401379","9091","12958","353466928","12138650","1","2024-07-08 14:56:41","prc_401379.jp2",NULL
"208","1","prc_401380.tif","401380","9091","12942","353030560","6473481","1","2024-07-08 14:56:41","prc_401380.jp2",NULL
"209","1","prc_401381.tif","401381","9107","13086","357585528","8551984","1","2024-07-08 14:56:41","prc_401381.jp2",NULL
"210","1","prc_401382.tif","401382","9107","13181","360181024","14527601","1","2024-07-08 14:56:41","prc_401382.jp2",NULL
"211","1","prc_401383.tif","401383","9091","12942","353030560","9007594","1","2024-07-08 14:56:41","prc_401383.jp2",NULL
"212","1","prc_401384.tif","401384","9091","12894","351721936","6990097","1","2024-07-08 14:56:41","prc_401384.jp2",NULL
"213","1","prc_401385.tif","401385","9091","12878","351285568","9594789","1","2024-07-08 14:56:41","prc_401385.jp2",NULL
"214","1","prc_401386.tif","401386","9091","12974","353903296","7476249","1","2024-07-08 14:56:41","prc_401386.jp2",NULL
"215","1","prc_401387.tif","401387","9091","12942","353030560","6193407","1","2024-07-08 14:56:41","prc_401387.jp2",NULL
"216","1","prc_401388.tif","401388","9091","12926","352594672","4292263","1","2024-07-08 14:56:41","prc_401388.jp2",NULL
"217","1","prc_401390.tif","401390","9091","12990","354339664","10187580","1","2024-07-08 14:56:41","prc_401390.jp2",NULL
"218","1","prc_401391.tif","401391","9091","12926","352594672","7726002","1","2024-07-08 14:56:41","prc_401391.jp2",NULL
"219","1","prc_401392.tif","401392","9091","12958","353466928","8811292","1","2024-07-08 14:56:41","prc_401392.jp2",NULL
"220","1","prc_401392a.tif","401392","9091","12958","353466928","8557643","1","2024-07-08 14:56:41","prc_401392a.jp2",NULL
"221","1","prc_401393.tif","401393","9091","13197","359984224","5785970","1","2024-07-08 14:56:41","prc_401393.jp2",NULL
"222","1","prc_401399.tif","401399","9107","13181","360181024","8003951","1","2024-07-08 14:56:41","prc_401399.jp2",NULL
"223","1","prc_401401.tif","401401","9091","13245","361293328","12335004","1","2024-07-08 14:56:41","prc_401401.jp2",NULL
"224","1","prc_401401a.tif","401401","9091","13197","359984224","10797226","1","2024-07-08 14:56:41","prc_401401a.jp2",NULL
"225","1","prc_401589.tif","401589","6948","9934","207088872","13804263","1","2024-07-08 14:56:41","prc_401589.jp2",NULL
"226","1","prc_401592.tif","401592","6948","9934","207088832","13804232","1","2024-07-08 14:56:41","prc_401592.jp2",NULL
"227","1","prc_401777.tif","401777","6919","9919","205913924","13725857","1","2024-07-08 14:56:41","prc_401777.jp2",NULL
"228","1","prc_401778.tif","401778","6919","9919","205914428","13725648","1","2024-07-08 14:56:41","prc_401778.jp2",NULL
"229","1","prc_401787.tif","401787","6648","9819","195853932","13055043","1","2024-07-08 14:56:41","prc_401787.jp2",NULL
"230","1","prc_401823.tif","401823","6848","9991","205279996","13683027","1","2024-07-08 14:56:41","prc_401823.jp2",NULL
"231","1","prc_401824.tif","401824","6919","9991","207408552","13825334","1","2024-07-08 14:56:41","prc_401824.jp2",NULL
